ano,id_region,comuna,nombre_electo,partido,votacion_candidato,total,porcentaje
2016,8,TALCAHUANO,HENRY CAMPOS COA,UDI,13147,33326,39.45
2016,8,TIRUA,ADOLFO MILLABUR ÑANCUIL,IND,2774,5122,54.16
2016,8,TOME,EDUARDO AGUILERA AGUILERA,IND,9114,21410,42.57
2016,8,TREGUACO,LUIS ALBERTO CUEVAS IBARRA,IND,2609,4632,56.33
2016,8,TUCAPEL,JAIME VELOSO JARA,RN,3664,7372,49.70
2016,8,YUMBEL,JUAN CABEZAS VEGA,IND,4844,10458,46.32
2016,8,YUNGAY,RAFAEL CIFUENTES RODRIGUEZ,PS,3458,7168,48.24
2016,9,ANGOL,ENRIQUE NEIRA NEIRA,IND,13318,17677,75.34
2016,9,CARAHUE,ALEJANDRO SAEZ VELIZ,UDI,5986,11431,52.37
2016,9,CHOLCHOL,LUIS HUIRILEF BARRA,IND,3329,5775,57.65
2016,9,COLLIPULLI,MANUEL MACAYA RAMIREZ,IND,5257,9914,53.03
2016,9,CUNCO,ALFONSO COKE CANDIA,PPD,3922,8414,46.61
2016,9,CURACAUTIN,JORGE ROLANDO SAQUEL ALBARRAN,IND,5424,6418,84.51
2016,9,CURARREHUE,ABEL PAINEFILO BARRIGA,PPD,2033,3872,52.51
2016,9,ERCILLA,JOSE NIBALDO VILUGRON MARTINEZ,UDI,1796,3926,45.75
2016,9,FREIRE,JOSE BRAVO BURGOS,RN,4647,8886,52.30
2016,9,GALVARINO,MARCOS EDGARDO HERNANDEZ ROJAS,IND,3783,6322,59.84
2016,9,GORBEA,GUIDO SIEGMUND GONZALEZ,UDI,3538,7037,50.28
2016,9,LAUTARO,RAUL ALBERTO SCHIFFERLI DIAZ,IND,8421,11568,72.80
2016,9,LONCOCHE,SERGIO RICARDO PEÑA RIQUELME,RN,4203,8678,48.43
2016,9,LONQUIMAY,GILBERTO NIBALDO ALEGRIA ALEGRIA,DC,2303,6057,38.02
2016,9,LOS SAUCES,GASTON MELLA ARZOLA,UDI,1931,4640,41.62
2016,9,LUMACO,MANUEL PAINIQUEO TRAGNOLAO,PS,2133,5194,41.07
2016,9,MELIPEUCO,EDUARDO NAVARRETE FUENTES,UDI,1556,3376,46.09
2016,9,NUEVA IMPERIAL,MANUEL ADOLFO SALAS TRAUTMANN,DC,8123,12867,63.13
2016,9,PADRE LAS CASAS,JUAN DELGADO CASTRO,RN,9895,15407,64.22
2016,9,PERQUENCO,LUIS ALBERTO MUÑOZ PEREZ,IND,2517,3376,74.56
2016,9,PITRUFQUEN,JORGE JARAMILLO HOTT,PPD,3167,9181,34.50
2016,9,PUCON,CARLOS BARRA MATAMALA,RN,4740,8793,53.91
2016,9,PUREN,JORGE RIVERA LEAL,PPD,3541,6185,57.25
2016,9,RENAICO,JUAN CARLOS REINAO MARILAO,IND,3082,4999,61.65
2016,9,SAAVEDRA,JUAN DE DIOS PAILLAFIL CALFULEN,IND,3935,6225,63.21
2016,9,TEMUCO,MIGUEL BECKER ALVEAR,RN,33510,57063,58.72
2016,9,TEODORO SCHMIDT,ALFREDO RIQUELME ARRIAGADA,PPD,3547,7639,46.43
2016,9,TOLTEN,GUILLERMO MARTINEZ SOTO,UDI,2856,5310,53.79
2016,9,TRAIGUEN,RICARDO JAVIER SANHUEZA PIRCE,IND,4466,8722,51.20
2016,9,VICTORIA,JAVIER JARAMILLO SOTO,IND,5309,11797,45.00
2016,9,VILCUN,SUSANA AGUILERA VEGA,PPD,4732,9778,48.39
2016,9,VILLARRICA,PABLO ASTETE MERMOUD,RN,12036,15135,79.52
2016,10,ANCUD,CARLOS GOMEZ MIRANDA,IND,7242,15669,46.22
2016,10,CALBUCO,RUBEN CARDENAS GOMEZ,PRSD,3491,11406,30.61
2016,10,CASTRO,JUAN EDUARDO VERA SANHUEZA,UDI,5809,13056,44.49
2016,10,CHAITEN,CLARA LAZCANO FERNANDEZ,IND,930,2145,43.36
2016,10,CHONCHI,FERNANDO OYARZUN MACIAS,IND,4091,6603,61.96
2016,10,COCHAMO,CARLOS SOTO SOTOMAYOR,PPD,947,2152,44.01
2016,10,CURACO DE VELEZ,LUIS CURUMILLA SOTOMAYOR,DC,1059,2199,48.16
2016,10,DALCAHUE,JUAN SEGUNDO HIJERRA SERON,IND,1571,5056,31.07
2016,10,FRESIA,RODRIGO GUARDA BARRIENTOS,RN,3290,6320,52.06
2016,10,FRUTILLAR,CLAUS LINDEMANN VIERTH,IND,3740,8075,46.32
2016,10,FUTALEUFU,FERNANDO GRANDON DOMKE,IND,944,1499,62.98
2016,10,HUALAIHUE,FREDDY IBACACHE MUÑOZ,PPD,2630,3704,71.00
2016,10,LLANQUIHUE,VICTOR RUBEN ANGULO MUÑOZ,DC,5158,8131,63.44
2016,10,LOS MUERMOS,EMILIO GONZALEZ BURGOS,UDI,5034,7053,71.37
2016,10,MAULLIN,JORGE JOHN WESTERMEIER ESTRADA,DC,2856,6547,43.62
2016,10,OSORNO,JAIME BERTIN VALENZUELA,DC,14330,35322,40.57
2016,10,PALENA,RICARDO SOTO SAID,IND,377,1159,32.53
2016,10,PUERTO MONTT,GERVOY PAREDES ROJAS,PS,22742,41717,54.51
2016,10,PUERTO OCTAY,MARIA ELENA OJEDA BETANCOURT,UDI,2400,4275,56.14
2016,10,PUERTO VARAS,RAMON BAHAMONDE CEA,IND,5659,15134,37.39
2016,10,PUQUELDON,PEDRO NICOLAS MONTECINOS MONTIEL,IND,1347,2275,59.21
2016,10,PURRANQUE,HECTOR ALEJANDRO BARRIA ANGULO,DC,6622,7895,83.88
2016,10,PUYEHUE,JIMENA NUÑEZ MORALES,UDI,2828,5894,47.98
2016,10,QUEILEN,MARCOS PATRICIO VARGAS OYARZUN,DC,2042,3504,58.28
2016,10,QUELLON,CRISTIAN FELIPE OJEDA CHIGUAY,DC,4391,8554,51.33
2016,10,QUEMCHI,GUSTAVO ARMANDO LOBOS MARIN,IND,2294,4431,51.77
2016,10,QUINCHAO,WASHINGTON ULLOA VILLARROEL,UDI,1567,4065,38.55
2016,10,RIO NEGRO,CARLOS SCHWALM URZUA,RN,3802,6342,59.95
2016,10,SAN JUAN DE LA COSTA,BERNARDO CANDIA HENRIQUEZ,DC,2626,3669,71.57
2016,10,SAN PABLO,JUAN CARLOS SOTO CAUCAU,PRI,2595,4996,51.94
2016,11,AISEN,OSCAR SERVANDO CATALAN SANCHEZ,UDI,4644,7574,61.32
2016,11,CHILE CHICO,RICARDO ENRIQUE IBARRA VALDEBENITO,IND,1071,2407,44.50
2016,11,CISNES,FRANCISCO RONCAGLIOLO LEPIO,RN,1181,2163,54.60
2016,11,COCHRANE,PATRICIO ULLOA GEORGIA,UDI,1002,1392,71.98
2016,11,COYHAIQUE,ALEJANDRO HUALA CANUMAN,PS,8337,14299,58.30
2016,11,GUAITECAS,CRISTIAN ALVARADO OYARZO,IND,670,1015,66.01
2016,11,LAGO VERDE,NELSON OPAZO LOPEZ,UDI,453,868,52.19
2016,11,O'HIGGINS,ROBERTO RECABAL CARCAMO,IND,214,425,50.35
2016,11,RIO IBAÑEZ,MARCELO ORLANDO SANTANA VARGAS,UDI,1173,1848,63.47
2016,11,TORTEL,BERNARDO LOPEZ SIERRA,PPD,184,372,49.46
2016,12,ANTARTICA,RODOLFO MONCADA SALAZAR,IND,4,8,50.00
2016,12,CABO DE HORNOS,PATRICIO FERNANDEZ ALARCON,DC,435,855,50.88
2016,12,LAGUNA BLANCA,RICARDO RITTER RODRIGUEZ,UDI,261,544,47.98
2016,12,NATALES,FERNANDO PAREDES MANSILLA,UDI,4688,6972,67.24
2016,12,PORVENIR,MARISOL ANDRADE CARDENAS,DC,1321,2062,64.06
2016,12,PRIMAVERA,BLAGOMIR FERNANDO BRZTILO AVENDAÑO,IND,385,524,73.47
2016,12,PUNTA ARENAS,CLAUDIO RADONICH JIMENEZ,RN,15209,32244,47.17
2016,12,RIO VERDE,TATIANA VASQUEZ BARRIENTOS,IND,375,503,74.55
2016,12,SAN GREGORIO,EDGAR CARCAMO ALDERETE,IND,362,539,67.16
2016,12,TIMAUKEL,MARCOS MARTIC HAROS,IND,339,586,57.85
2016,12,TORRES DEL PAINE,ROBERTO DANILO CARDENAS SILVA,IND,641,1262,50.79
2016,13,ALHUE,ROBERTO TORRES HUERTA,IND,2477,3079,80.45
2016,13,BUIN,MIGUEL ARAYA LOBOS,UDI,14185,26762,53.00
2016,13,CALERA DE TANGO,ERASMO VALENZUELA SANTIBAÑEZ,IND,5561,9766,56.94
2016,13,CERRILLOS,ARTURO AGUIRRE GACITUA,PS,13467,21057,63.95
2016,13,CERRO NAVIA,MAURO TAMAYO ROZAS,IND,16262,35301,46.07
2016,13,COLINA,MARIO OLAVARRIA RODRIGUEZ,UDI,14905,22557,66.08
2016,13,CONCHALI,RENE DE LA VEGA FUENTES,IND,8485,29592,28.67
2016,13,CURACAVI,JUAN PABLO BARROS BASSO,IND,6633,11143,59.53
2016,13,EL BOSQUE,SADI MELO MOYA,PS,18378,30643,59.97
2016,13,EL MONTE,FRANCISCO GOMEZ RAMIREZ,PS,6501,11359,57.23
2016,13,ESTACION CENTRAL,RODRIGO DELGADO MOCARQUER,UDI,15440,31746,48.64
2016,13,HUECHURABA,CARLOS CUADRADO PRATS,PPD,16208,24826,65.29
2016,13,INDEPENDENCIA,GONZALO DURAN BARONTI,PS,13463,22389,60.13
2016,13,ISLA DE MAIPO,CARLOS ADASME GODOY,DC,5348,10269,52.08
2016,13,LA CISTERNA,SANTIAGO REBOLLEDO PIZARRO,PPD,11340,20557,55.16
2016,13,LA FLORIDA,RODOLFO CARTER FERNANDEZ,IND,56341,83135,67.77
2016,13,LA GRANJA,FELIPE DELPIN AGUILAR,DC,13439,20983,64.05
2016,13,LA PINTANA,CLAUDIA PIZARRO PEÑA,DC,8313,27221,30.54
2016,13,LA REINA,JOSE MANUEL PALACIOS PARRA,UDI,12893,32405,39.79
2016,13,LAMPA,GRACIELA ORTUZAR NOVOA,RN,7975,16809,47.44
2016,13,LAS CONDES,JOAQUIN LAVIN INFANTE,UDI,67150,85345,78.68
2016,13,LO BARNECHEA,FELIPE GUEVARA STEPHENS,RN,16592,29550,56.15
2016,13,LO ESPEJO,MIGUEL BRUNA SILVA,PPD,10128,20948,48.35
2016,13,LO PRADO,MAXIMILIANO RIOS GALLEGUILLOS,PPD,8332,20830,40.00
2016,13,MACUL,GONZALO MONTOYA RIQUELME,IND,14464,29851,48.45
2016,13,MAIPU,CATHERINE BARRIGA GUERRA,IND,35303,97358,36.26
2016,13,MARIA PINTO,JESSICA MUALIM FAJURI,IND,2648,5291,50.05
2016,13,MELIPILLA,IVAN CAMPOS ARAVENA,RN,16073,28503,56.39
2016,13,ÑUÑOA,ANDRES ZARHI TROY,IND,30933,62393,49.58
2016,13,PADRE HURTADO,JOSE MIGUEL ARELLANO MERINO,RN,10192,14440,70.58
2016,13,PAINE,DIEGO VERGARA RODRIGUEZ,RN,12925,18124,71.31
2016,13,PEDRO AGUIRRE CERDA,JUAN ROZAS ROMERO,IND,13010,27348,47.57
2016,13,PEÑAFLOR,NIBALDO MEZA GARFIA,DC,12893,25731,50.11
2016,13,PEÑALOLEN,CAROLINA LEITAO ALVAREZ-SALAMANCA,DC,27372,47038,58.19
2016,13,PIRQUE,CRISTIAN BALMACEDA UNDURRAGA,RN,3580,7762,46.12
2016,13,PROVIDENCIA,EVELYN MATTHEI FORNET,UDI,32092,60299,53.22
2016,13,PUDAHUEL,JOHNNY CARRASCO CERDA,PS,18301,36532,50.10
2016,13,PUENTE ALTO,GERMAN CODINA POWERS,RN,67107,82475,81.37
2016,13,QUILICURA,JUAN ELVIRO CARRASCO CONTRERAS,IND,17964,35641,50.40
2016,13,QUINTA NORMAL,CARMEN GLORIA FERNANDEZ VALENZUELA,DC,8696,23466,37.06
2016,13,RECOLETA,DANIEL JADUE JADUE,PC,22258,39646,56.14
2016,13,RENCA,CLAUDIO NICOLAS CASTRO SALAS,DC,19519,30204,64.62
2016,13,SAN BERNARDO,NORA CUEVAS CONTRERAS,UDI,23800,50887,46.77
2016,13,SAN JOAQUIN,SERGIO ECHEVERRIA GARCIA,IND,14281,18794,75.99
2016,13,SAN JOSE DE MAIPO,LUIS PEZOA ALVAREZ,RN,2934,5912,49.63
2016,13,SAN MIGUEL,LUIS SANHUEZA BRAVO,RN,8780,25677,34.19
2016,13,SAN PEDRO,MANUEL DEVIA VILCHES,UDI,2623,4437,59.12
2016,13,SAN RAMON,MIGUEL ANGEL AGUILERA SANHUEZA,PS,15590,22197,70.23
2016,13,SANTIAGO,FELIPE ALESSANDRI VERGARA,RN,29860,63853,46.76
2016,13,TALAGANTE,CARLOS ALVAREZ ESTEBAN,PS,11855,19963,59.38
2016,13,TILTIL,NELSON ORELLANA URZUA,IND,3302,5998,55.05
2016,13,VITACURA,RAUL TORREALBA DEL PEDREGAL,RN,20860,37175,56.11
2016,14,CORRAL,GASTON PEREZ GONZALEZ,IND,1326,3112,42.61
2016,14,FUTRONO,CLAUDIO ROSAMEL LAVADO CASTRO,UDI,3766,6383,59.00
2016,14,LA UNION,ALDO PINUER SOLIS,IND,6983,13863,50.37
2016,14,LAGO RANCO,MIGUEL MEZA SHWENKE,RN,2663,4523,58.88
2016,14,LANCO,ROLANDO PEÑA RIQUELME,RN,3420,7076,48.33
2016,14,LOS LAGOS,SAMUEL IVAN TORRES SEPULVEDA,IND,2962,7783,38.06
2016,14,MAFIL,CLAUDIO SEPULVEDA MIRANDA,PPD,2313,3344,69.17
2016,14,MARIQUINA,GUILLERMO ROLANDO MITRE GATICA,IND,3738,8592,43.51
2016,14,PAILLACO,RAMONA REYES PAINEQUEO,PS,4426,8581,51.58
2016,14,PANGUIPULLI,RODRIGO VALDIVIA ORIAS,PS,6111,11949,51.14
2016,14,RIO BUENO,LUIS REYES ALVAREZ,UDI,7508,12427,60.42
2016,14,VALDIVIA,OMAR SABAT GUZMAN,IND,17863,39008,45.79
2016,15,ARICA,GERARDO ESPINDOLA ROJAS,PL,11558,47137,24.52
2016,15,CAMARONES,IVAN MARTIN ROMERO MENACHO,PS,1111,2399,46.31
2016,15,GENERAL LAGOS,ALEX FERNANDO CASTILLO BLAS,IND,404,1183,34.15
2016,15,PUTRE,MARICEL PATRICIA GUTIERREZ CASTRO,IND,1242,2514,49.40
